id_wifi;provinsi;kota_kabupaten;kecamatan;nama_lokasi;alamat;longitude;latitude;tahun;;
1874;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR RT/RW;KANTOR RT/RW, RW. 013, kel. Padurenan,Mustikajaya ,Kota Bekasi;;0;2023;;
1875;JAWA BARAT;KOTA BEKASI;;;;;0;2023;;
1876;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR RT/RW;KANTOR RT/RW, RT. 002 RW. 009, kel. Padurenan,Mustikajaya;;0;2023;;
1877;JAWA BARAT;KOTA BEKASI;;;;;0;2023;;
1878;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR SEKRETARIAT RW. 010;KANTOR SEKRETARIAT RW. 010, Kantor RW.10 Jl. Perum Dukuh;;0;2023;;
1879;JAWA BARAT;KOTA BEKASI;;;;;0;2023;;
1880;JAWA BARAT;KOTA BEKASI;;;;;0;2023;;
1881;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR SEKRETARIAT RW.10;Taman Alamanda 2 RW.10;;0;2023;;
1882;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;PENDOPORT. 018 RW. 014;KEL. CIMUNING,KEC. MUSTIKA JAYA.HENY / 089612648736;;0;2023;;
1883;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;KANTOR SEKRETARIAT RW. 001;KAMPUNG CIKETING RT. 005 RW. 001 KEL. MUSTIKAJAYA KEC.;;0;2023;;
1884;JAWA BARAT;KOTA BEKASI;;;;;0;2023;;
1885;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;MADRASAH;MADRASAH RT.004/RW.008 KEL. CIMUNING KEC. MUSTIKAJAYA;;0;2023;;
1886;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;SEKRETARIAT RT. 005;PERUM TAMAN ALAMANDA II BLOK EF RT. 005, RW. 006, KEL.;;0;2023;;
1887;JAWA BARAT;KOTA BEKASI;;;;;0;2023;;
1888;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;POS UTAMA TAMAN BUMYRAGA RW. 21;Mustika Jaya, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17155;;0;2023;;
1889;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rth Rw 018;Kelurahan Cimuning Rw 018;;0;2023;;
1890;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Cimuning;Jl. Lele No.69;;0;2023;;
1891;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw 015;Jl. Murai 6 Blok H Btr;;0;2023;;
1892;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rt 04/015;Jl. Murai 6 Blok H Btr;;0;2023;;
1893;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Taman Makan Dan Kuliner;Jl. Glatik Blok G Rt 001/019Rw.019;;0;2023;;
1894;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Danau Btr 3;Rt.009/Rw.022, Cimuning, Mustika Jaya;;0;2023;;
1895;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Mustika Jaya;Jl. Mustikajaya Raya No.56;;0;2023;;
1896;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Fasum/ Fasos;Claster Pesona Lareno. Jl.Busidin Rt.03 Rw 02;;0;2023;;
1897;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Mustikasari;Jl. Mandor Demang No.9;;0;2023;;
1898;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Kelurahan Pedurenan;Jl. Raya Bantargebang Setu Km.3,5;;0;2023;;
1899;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rumah Singgah Kota Bekasi;Jl.Bengkong Rt.04/03;;0;2023;;
1900;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rumah Singgah Kota Bekasi;Jl.Bengkong Rt.04/03;;0;2023;;
1901;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw.22;Perum Grand Regency Rt.005 Rw.22;;;2023;;
1902;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw.22;Perum Mutiara Gading Timur Blok H.9 Rt.04 Rw.33;;;2023;;
1903;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rumah Pintar;Kp. Ciketing Asem Jaya Rt. 001 Rw. 006;;;2023;;
1904;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Fasos Fasum;Kp. Ciketing Rt. 007 Rw. 006;;;2023;;
1905;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pendopo Victoria;Mutiara Gading Timur Blok Q Rt. 007 Rw. 025;;;2023;;
1906;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Sekretariat Rw 027;Perum Bkkbn Rt. 006 Rw. 027;;;2023;;
1907;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Sekretariat Rw 031;Mutiara Gading Timur Blok L Rt. 003 Rw. 031;;;2023;;
1908;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pendopo Rt;Perum Bumyagara Blok G Rt. 001 Rw. 033;;;2023;;
1909;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Taman Dan Tanaman Apotik Hidup;Kavling Chandra Mustika Blok. B Rt. 04/06;;;2023;;
1910;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pos Kamling, Balai, Rw Toga Dan Lapangan;Pondok Timur Indah Ii Rt 013/007;;;2023;;
1911;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Rw 009;Perum Griya Mustika Rt 005/009;;;2023;;
1912;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Masjid Al-Itihad;Perumgriya Mustika Rt.001/009;;;2023;;
1913;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Lapangan Kelurahan Padurenan;Jl. Bantargebang Setu Rt 002/007;;;2023;;
1914;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Sekretariat Bersama;Jl. Kelapa Dua Rt 002/007;;;2023;;
1915;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Masjid Nurul Amal;Kp. Cibitung Rt 002/006;;;2023;;
1916;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rt;Jl. Niin Rt.002/002;;;2023;;
1917;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Gerbang Dukuh Zamrud Utara;Perum Dukuh Zamrud Blok U Rw 010;;;2023;;
1918;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Gerbang Rw 12 Blok I;Dukuh Zamrud Blok 1 Rt 002/012;;;2023;;
1919;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw;Gerbang Utama Btr Kantor Rw 014;;;2023;;
1920;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Gedung Serbaguna;Perum Bekasi Timur Regensi Rt 008/016;;;2023;;
1921;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pospol;Jl. Bekasi Timur Regensi 3 Rw 022;;;2023;;
1922;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw 20;Perum Bekasi Timur Regensi Cluster Rt 001/20;;;2023;;
1923;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pos Kamling Rt.02;Jl. Bahagia 2 Blok B Rt.013 Rw.07;;;2023;;
1924;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pos Keamanan Rw;Perum Alamanda Ii Rw. 010;;;2023;;
1925;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw;Perum Alamanda Ii Rt. 008/010;;;2023;;
1926;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Rooftop Balai Rw.002;Cluster Pesona Loreno B 8/9 Rt.003 Rw.002;;;2023;;
1927;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Kantor Sekretariat Rw.04;Jl. Elang Raya, Pondok Timur 1;;;2023;;
1928;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Lapangan Futsal, Taman Dan Sekretariat;Perum Graha Harapan Blok Aa Rt.004 Rw.014;;;2023;;
1929;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Pasar Alam Vida;Jl. Alun-Alun Selatan No 78 Rt003/016;;;2023;;
1930;JAWA BARAT;KOTA BEKASI;MUSTIKAJAYA;Masjid Miftahul Huda;Jl. Bantargebang Setu Rt 001/003;;;2023;;
1931;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 005 JL. H. MAHDI;Kantor Sekretariat RW. 005, JL. H. Mahdi Rt 006 Rw 005 (tikor:;;;2023;;
1932;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1933;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1934;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 007;Kantor Sekretariat RW 007, JL. Jatiroto 3 No 160 RT 001 RW 007;;;2023;;
1935;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1936;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1937;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 012;Kantor Sekretariat RW. 012, JL. Kp. Kemang GG Ceramai RT 001;;;2023;;
1938;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1939;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1940;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;MUSHOLLA AL-MUFLIHIN;Musholla Al-Muflihin, Jl. Swadaya 5 No.64 RT. 005 RW.;;;2023;;
1941;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1942;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 010;Kantor Sekretariat RW. 010, JL. Tugu Rt 001 Rw 010 (tikor :;;;2023;;
1943;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1944;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1945;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KEAMANAN KEMANG SARI;Pos Keamanan, Jl. Kemang Sari Raya RT. 001 RW. 011 (tikor: Jl.;;;2023;;
1946;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1947;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1948;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;MASJID AL-HIKMAH;Masjid Al-Hikmah, Jl. Kemang Pulo Rt 001 Rw 009 (tikor :;;;2023;;
1949;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1950;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1951;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 002 RW. 009 KELURAHAN JATIMAKMUR;RT. 002 RW. 009 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;;;2023;;
1952;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1953;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 004 RW. 013 KELURAHAN JATIMAKMUR;RT. 004 RW. 013 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;;;2023;;
1954;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1955;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 006 KELURAHAN JATIMAKMUR;RT. 001 RW. 006 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;;;2023;;
1956;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1957;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;BALAI WARGA DEPKES I;BALAI WARGA DEPKES I, KELURAHAN JATIBENING,Pondok Gede ,Kota;;;2023;;
1958;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1959;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 001 KELURAHAN JATIMAKMUR;RT. 001 RW. 001 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi;;;2023;;
1960;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1961;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KEAMANAN RT. 002 RW. 003;POS KEAMANAN RT. 002 RW. 003, KELURAHAN JATIBENING,Pondok Gede;;;2023;;
1962;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1963;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KEAMANAN RT. 001 RW. 001;POS KEAMANAN RT. 001 RW. 001, KELURAHAN JATIBENING,Pondok Gede;;;2023;;
1964;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1965;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POSBINDU RW. 001;Posbindu RW. 001, JL. MASJID 1 NURUL IHSAN RT 004 RW 001;;;2023;;
1966;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1967;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1968;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 011 JATIMAKMUR;RT. 001 RW. 011 Jatimakmur, Jl. Kemang Sari 30-21,;;;2023;;
1969;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1970;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1971;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POSYANDU MERAK JATIBENING;Posyandu Merak Jatibening, Jl. Jatayu Raya, RT.012/RW.013,;;;2023;;
1972;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1973;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW. 005 JL. KEAHLIAN;Kantor Sekretariat RW. 005, JL. Keahlian Rt 004 Rw 005, (tikor;;;2023;;
1974;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1975;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1976;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;MUSHOLLA AL-GHIFARI;Musholla Al-Ghifari, KP KEMANG RT 005 RW 07 (Masjid Jami;;;2023;;
1977;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1978;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1979;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POSYANDU NUSA INDAH;posyandu Nusa Indah, JL. GAMPRIT 2 60-2, RT 004 RW 014,;;;2023;;
1980;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1981;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POSYANDU MAWAR JATIWARINGIN;Posyandu Mawar, JL. TARUNA 2 RT 002 RW 002 (tikor : Jl. Taruna;;;2023;;
1982;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1983;JAWA BARAT;KOTA BEKASI;;;;;;;;
1984;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;AULA RW.10;Komplek DDN RT.03 RW.10;;;;;
1985;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT RW.04;Jl. Raya Jatiwaringin;;;2023;;
1986;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;LAPANGAN MATOA TUGU;Jl.H. Muhyin RT.05 RW.06;;;;;
1987;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;SEKRETARIAT RW.09;Jl. Unkris RT.005 RW.09;;;;;
1988;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;KANTOR SEKRETARIAT & BALAI RT.01;KANTOR SEKRETARIAT & BALAI RT. 001, RT. 001 RW. 005,KEL.;;;2023;;
1989;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1990;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KAMLING RT.006;JL. CELEPUK 4 KAV.ARTHA KENCANA 2 RT.006/012KEL.;;;2023;;
1991;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1992;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS KEAMANAN RW.015;JL. BINALONTAR RAYA NO.70 RT.002 RW.015KEL. JATIWARINGINKEC.;;;2023;;
1993;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1994;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;MASJID AL ALBROR;JL. KEMANG SARI NO.49, RT.006/RW.004, JATIBENING BARU, KEC.;;;2023;;
1995;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
1996;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POS RT.07 RW.06;JL. RAWA INDAH RT.07 RW.06 KEL. JATICEMPAKA KEC. PONDOKGEDE;;;2023;;
1997;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Gedung Pertemuan Perumahan Sinar Kasih Fasos Rw 02;Jl. Mutiara Rw.02;;;2023;;
1998;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Al-Hikmah;Jl. Pulau Tanabala Ii;;;2023;;
1999;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Al Arifiyah;Jalan Musholla Al Arifiyah Ii Rt. 6/7 No. 58;;;2023;;
2000;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jatibening;Jl. Ratna No.20;;;2023;;
2001;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Rumah Pintar Rw.010 Dan Taman Bermain Anak-Anak;Jl. Bukit Dago Rw.010;;;2023;;
2002;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jatibening Baru;Jl. Jati Utama Raya Blok N;;;2023;;
2003;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Rumah Pintar Pondok Gede;Perumahan Jati Agung 1 Rt 04 Rw 10 Blok C;;;2023;;
2004;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.007;Jl. Transformator Raya Rt.001 Rw.007;;;2023;;
2005;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Sekretariat Rt.03;Jl. Curug Cempaka Rt.003 Rw.01;;;2023;;
2006;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Balai Rw 21 Perumahan Duta Indah;Jl. Mawar Raya Blok M;;;2023;;
2007;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jati Makmur;Jl. Jatimakmur No.21;;;2023;;
2008;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw 07;Jl. H.Moh Rw 07 No. 53;;;2023;;
2009;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jatiwaringin;Jl. Jatiwaringin No.140;;;2023;;
2010;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Gor Jatiwaringin;Perum Jatiwaringin Asri Bekasi;;;2023;;
2011;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Mpp Plaza Pondok Gede;Jl.Pondok Gede Raya Kel. Jatiwaringin;;;2023;;
2012;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 001;Jl.Pondok Gede Raya Kel. Jatiwaringin;;;2023;;
2013;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rt Dan Karang Taruna;Jl. Swadaya 1 Blok C Rt. 010 Rw. 001;;;2023;;
2014;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 006;Jl. H. Muhyin Rt. 005 Rw. 006;;;2023;;
2015;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rt. 003 Rw. 009;Jl. Gondangdia Baru Rt. 003 Rw. 009;;;2023;;
2016;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Jami Nurul Hikmah Al-Mursyidiyyah;Jl. Masjid Nurul Hikmah Almursid Rt. 002 Rw. 007;;;2023;;
2017;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.008;Jl. Kencana Rt.003 Rw. 008;;;2023;;
2018;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Sekretariat Rw. 009;Jl. Kaput Rt. 009 Rw.009;;;2023;;
2019;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.012;Kantor Sekretariat Rw. 012 Jl. Celepuk 2 Rt. 001 Rw. 012;;;2023;;
2020;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.015;Kantor Sekretariat Rw. 015 Jl. Duta Raya;;;2023;;
2021;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Stadion Mini Pondok Gede;Jl. Raya Jatiwaringin;;;2023;;
2022;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Bkm Taman Jatibening Baru;Jatibening Baru;;;2023;;
2023;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Balai Warga Pondok Cikunir Indah;Jl. Angsana Rw. 012;;;2023;;
2024;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Olah Raga Prima Lingkar Asri;Jatibening Rw.008;;;2023;;
2025;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw.007;Jatibening Rw.007;;;2023;;
2026;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.08;Jl. Raya Jati Utama Blok J Rt.09 Rw.08;;;2023;;
2027;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Taman Rt 05;Jl Setia 1 Rt005/Rw 08;;;2023;;
2028;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 013;Kantor Sekretariat Rw. 013 Rt. 07/13;;;2023;;
2029;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kampung Kb Jatibening;Rt.03 Rw.14;;;2023;;
2030;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Jami Al Ihsan;Jl. Al-Ihsan Kampung Rawa Bacang Rt.05 Rw.15;;;2023;;
2031;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Baitul Asri;Jl. Lubuk Kasih Rt 01 Rw 005 Komplek Jatiwaringin Asri 2;;;2023;;
2032;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Raya Nurul Ihsan;Jl. Masjid Nurul Ihsan No. 1;;;2023;;
2033;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Posyandu Melati Iv Rt.06 Rw.02;Jl. Cemerlang 1 Rt.06 Rw.02 Kel. Jatibening Baru Kec. Pondok;;;2023;;
2034;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2035;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Saung Rt.09 Rw.04;Jl. Bunga No.101 Rt.009 Rw.004 Kel. Jatibening Baru Kec.;;;2023;;
2036;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2037;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Aula Serbaguna Rt.04 Rw.11;Jl.Durian 1B Rt.004 Rw.011 Kel. Jatimakmur Kec. Pondok Gede;;;2023;;
2038;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Basket Dan Taman;Jl.Taman Sari Persada Golf Rt.002 Rw.001;;;2023;;
2039;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Basket ,Futsal Dan Taman;Jl.Merbabu Rt.010 Rw.005;;;2023;;
2040;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Musholla Nur Hidayah;Jl. Sejati Rt.003/019;;;2023;;
2041;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw 13;Jl. Sembakung No 22;;;2023;;
2042;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Tampak Siring;Jl. Tampak Siring Raya Rt. 021 Rw. 007;;;2023;;
2043;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Olahraga;Jl. Setia I Gg. Mayor Rt. 004 Rw. 008;;;2023;;
2044;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 012;Jl. Masjid Kp. Kemang No. 17A Rt. 001 Rw. 012;;;2023;;
2045;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw.012;Jl. Setia I Kantor Sekretariat Rw. 012;;;2023;;
2046;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Rt. 002 Rw. 014;Jl. Gamprit Ii;;;2023;;
2047;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Rsud Tipe D Pondok Gede;-;;;2023;;
2048;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Taman Depkes 2;Jl. Jambu Rw. 006;;;2023;;
2049;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Gedung Serbaguna Rw.005;Jl. Taman Baugenville Rw. 005;;;2023;;
2050;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;YAYASAN DAARUL ANSOR AL ISLAM;Yayasan Daarul Ansor Al Islam, JL. Kresek RT. 003/004 (Jl.;;;2023;;
2051;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2052;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2053;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2054;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;POS RT. 002 RW. 005 JATIMURNI;Pos RT. 002 RW. 005, JL. Raya Hankam Gg. Sawo Blok Sawo No.30,;;;2023;;
2055;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2056;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2057;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;POSYANDU MANYAR;Posyandu Manyar, JL. Raya Hankam RT. 001/006 (Jl. Lap. Golf;;;2023;;
2058;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2059;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2060;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;POS RT. 007 RW. 001 JATIMURNI;Pos RT. 007 RW. 001, GG. Mauwo RT.007/001 (Jl. Gg. Sadar 1;;;2023;;
2061;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2062;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2063;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;TAMAN KULINER PURI GADING RW. 013;Taman Kuliner Puri Gading RW. 013, Jl. Puri Gading Utara Raya;;;2023;;
2064;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2065;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2066;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;KANTOR SEKRETARIAT RW. 011;Kantor Sekretariat RW. 011, Jl. Villa Ubud Puri Gading;;;2023;;
2067;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2068;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;POS KEAMANAN RW. 006;Pos Keamanan RW. 006, Jl. Kp. Asem RT.004/006 (Jl. Yanatera 5,;;;2023;;
2069;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2070;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2071;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;POSYANDU KENANGA I;Posyandu Kenanga I, Jl. Kenanga Raya I 2-20, RT.004/RW.002,;;;2023;;
2072;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
2073;JAWA BARAT;KOTA BEKASI;PONDOKMELATI;POKBANG MENUR;Pokbang Menur ,Jl. Yanatera RT.004/RW.005, Jatimelati,Pondok;;;2023;;
2074;JAWA BARAT;KOTA BEKASI;;;;;;2023;;
